Order ID,Customer ID,Order Date,Ship Date,Region,State,Category,Sub-Category,Segment,Ship Mode,Sales,Profit,Discount
ORD-104511,CUST-2578,2023-04-28,2023-05-04,West,Washington,Furniture,Bookcases,Home Office,Standard Class,1164.44,-307.92,0.4
ORD-104512,CUST-2235,2023-04-05,2023-04-08,West,Arizona,Technology,Accessories,Home Office,First Class,41.92,-0.84,0.2
ORD-104513,CUST-2992,2022-07-03,2022-07-05,West,California,Office Supplies,Binders,Consumer,Standard Class,328.48,73.04,0.05
ORD-104514,CUST-2871,2023-11-02,2023-11-03,West,Oregon,Technology,Machines,Consumer,Same Day,917.79,124.44,0.05
ORD-104515,CUST-3685,2024-01-08,2024-01-09,West,Arizona,Technology,Phones,Home Office,Same Day,1185.0,243.66,0.0
ORD-104516,CUST-1577,2023-12-10,2023-12-16,Central,Illinois,Furniture,Bookcases,Corporate,Second Class,1166.28,178.52,0.05
ORD-104517,CUST-2407,2024-05-16,2024-05-19,West,Nevada,Technology,Accessories,Consumer,Standard Class,521.36,75.37,0.05
ORD-104518,CUST-4507,2023-06-07,2023-06-10,South,Florida,Furniture,Tables,Consumer,First Class,984.53,-84.3,0.2
ORD-104519,CUST-2864,2022-08-21,2022-08-22,West,Arizona,Technology,Phones,Home Office,Second Class,806.14,1.6,0.1
ORD-104520,CUST-4296,2023-09-16,2023-09-21,East,Massachusetts,Office Supplies,Binders,Home Office,Same Day,326.74,-63.68,0.4
ORD-104521,CUST-3100,2022-08-23,2022-08-29,East,New Jersey,Technology,Accessories,Home Office,Same Day,1266.97,-215.81,0.3
ORD-104522,CUST-3482,2022-03-06,2022-03-07,East,Virginia,Office Supplies,Storage,Corporate,Same Day,829.11,-8.06,0.2
ORD-104523,CUST-4016,2023-08-11,2023-08-17,South,North Carolina,Technology,Copiers,Consumer,Standard Class,177.76,11.07,0.2
ORD-104524,CUST-1811,2023-10-02,2023-10-03,East,Pennsylvania,Office Supplies,Binders,Consumer,Same Day,183.94,-45.36,0.4
ORD-104525,CUST-2035,2023-12-26,2023-12-31,West,Arizona,Office Supplies,Paper,Corporate,Standard Class,105.11,8.17,0.05
ORD-104526,CUST-2061,2023-06-18,2023-06-22,East,Pennsylvania,Furniture,Chairs,Consumer,First Class,1016.32,56.87,0.1
ORD-104527,CUST-1329,2022-06-10,2022-06-15,West,Washington,Technology,Phones,Home Office,First Class,1026.95,-266.76,0.4
ORD-104528,CUST-3499,2022-06-29,2022-07-05,East,Virginia,Technology,Machines,Home Office,Same Day,853.02,9.9,0.3
ORD-104529,CUST-3561,2023-07-13,2023-07-18,East,New Jersey,Furniture,Tables,Consumer,Same Day,168.94,12.88,0.1
ORD-104530,CUST-1977,2022-04-11,2022-04-15,East,New York,Technology,Machines,Corporate,Standard Class,1123.51,141.02,0.1
ORD-104531,CUST-2993,2023-02-20,2023-02-20,East,New Jersey,Furniture,Tables,Consumer,Second Class,623.07,101.76,0.1
ORD-104532,CUST-3057,2022-04-05,2022-04-09,Central,Texas,Office Supplies,Supplies,Corporate,First Class,489.8,-113.87,0.4
ORD-104533,CUST-2246,2022-08-25,2022-08-25,South,Florida,Furniture,Tables,Home Office,Second Class,1079.23,45.03,0.1
ORD-104534,CUST-4691,2022-03-09,2022-03-15,East,New Jersey,Office Supplies,Binders,Corporate,Standard Class,895.71,7.99,0.2
ORD-104535,CUST-2019,2022-11-28,2022-12-03,West,California,Technology,Machines,Corporate,Standard Class,81.12,11.46,0.1
ORD-104536,CUST-2137,2022-11-24,2022-11-27,South,Tennessee,Office Supplies,Binders,Consumer,Standard Class,603.85,-141.8,0.4
ORD-104537,CUST-3207,2024-03-11,2024-03-14,East,Pennsylvania,Furniture,Tables,Corporate,Standard Class,264.07,-37.41,0.3
ORD-104538,CUST-4509,2023-03-15,2023-03-21,East,New Jersey,Furniture,Chairs,Corporate,Second Class,844.89,94.5,0.1
ORD-104539,CUST-2806,2022-10-13,2022-10-13,Central,Michigan,Furniture,Bookcases,Consumer,Second Class,962.13,-282.87,0.4
ORD-104540,CUST-2640,2023-06-23,2023-06-24,South,Georgia,Furniture,Tables,Home Office,Same Day,658.78,52.43,0.2
ORD-104541,CUST-4586,2024-04-23,2024-04-26,East,New Jersey,Furniture,Furnishings,Home Office,Same Day,171.57,-22.18,0.3
ORD-104542,CUST-3316,2023-09-25,2023-09-26,Central,Michigan,Office Supplies,Binders,Corporate,First Class,1035.57,25.52,0.1
ORD-104543,CUST-4479,2024-01-13,2024-01-15,Central,Wisconsin,Furniture,Chairs,Home Office,Standard Class,59.16,-11.71,0.4
ORD-104544,CUST-2482,2022-03-27,2022-04-02,West,California,Office Supplies,Supplies,Consumer,First Class,1069.75,129.57,0.0
ORD-104545,CUST-2361,2023-10-17,2023-10-20,West,Washington,Office Supplies,Storage,Consumer,Same Day,1404.27,-43.32,0.1
ORD-104546,CUST-4353,2023-02-02,2023-02-05,West,Oregon,Office Supplies,Binders,Corporate,Same Day,437.56,115.91,0.05
ORD-104547,CUST-1854,2022-06-11,2022-06-16,South,North Carolina,Furniture,Furnishings,Corporate,Standard Class,106.71,-4.05,0.2
ORD-104548,CUST-4842,2023-01-05,2023-01-08,South,Tennessee,Office Supplies,Paper,Home Office,Second Class,1131.07,-201.69,0.4
ORD-104549,CUST-1591,2023-01-19,2023-01-21,West,Nevada,Office Supplies,Supplies,Home Office,Second Class,989.4,-83.32,0.3
ORD-104550,CUST-4543,2022-12-04,2022-12-04,Central,Wisconsin,Technology,Copiers,Home Office,Standard Class,1101.84,115.84,0.1
ORD-104551,CUST-3036,2023-11-05,2023-11-11,East,Pennsylvania,Technology,Phones,Home Office,Standard Class,1488.55,324.73,0.0
ORD-104552,CUST-2674,2022-06-08,2022-06-13,West,Oregon,Technology,Copiers,Corporate,Same Day,1119.4,40.27,0.05
ORD-104553,CUST-1962,2023-06-17,2023-06-22,East,Massachusetts,Office Supplies,Supplies,Corporate,Standard Class,787.33,16.12,0.2
ORD-104554,CUST-1601,2022-01-29,2022-01-30,South,Florida,Office Supplies,Storage,Corporate,Same Day,412.41,92.12,0.0
ORD-104555,CUST-2662,2022-10-05,2022-10-05,Central,Wisconsin,Technology,Copiers,Corporate,Second Class,124.24,24.11,0.05
ORD-104556,CUST-1175,2022-12-07,2022-12-09,West,California,Technology,Phones,Consumer,First Class,200.99,-5.69,0.2
ORD-104557,CUST-1631,2022-12-31,2023-01-01,South,Tennessee,Technology,Accessories,Home Office,Same Day,737.93,213.84,0.0
ORD-104558,CUST-3310,2023-06-07,2023-06-10,Central,Minnesota,Furniture,Furnishings,Corporate,First Class,525.74,47.82,0.05
ORD-104559,CUST-4918,2022-01-26,2022-01-26,South,Alabama,Furniture,Tables,Home Office,Second Class,1416.37,318.09,0.0
ORD-104560,CUST-2521,2022-01-28,2022-02-01,South,Georgia,Office Supplies,Supplies,Home Office,Standard Class,1011.38,-190.9,0.4
ORD-104561,CUST-3848,2024-06-06,2024-06-11,South,Florida,Technology,Accessories,Home Office,Second Class,216.5,-2.88,0.2
ORD-104562,CUST-2903,2022-08-06,2022-08-10,West,Washington,Office Supplies,Storage,Consumer,Standard Class,137.66,-1.55,0.1
ORD-104563,CUST-2463,2022-02-21,2022-02-27,Central,Wisconsin,Office Supplies,Paper,Corporate,Second Class,47.2,9.14,0.0
ORD-104564,CUST-4204,2023-10-23,2023-10-29,South,Georgia,Technology,Copiers,Corporate,Second Class,1370.13,-271.83,0.3
ORD-104565,CUST-2744,2024-06-11,2024-06-11,West,Washington,Furniture,Tables,Consumer,Second Class,659.92,-173.58,0.4
ORD-104566,CUST-4625,2022-08-03,2022-08-04,West,Arizona,Office Supplies,Supplies,Home Office,Same Day,790.35,10.5,0.1
ORD-104567,CUST-4917,2023-10-03,2023-10-08,West,Arizona,Office Supplies,Paper,Home Office,Same Day,212.19,-54.84,0.4
ORD-104568,CUST-3724,2022-03-30,2022-04-05,West,Washington,Technology,Machines,Corporate,Second Class,1202.68,-151.03,0.3
ORD-104569,CUST-2032,2022-04-14,2022-04-14,West,Oregon,Furniture,Chairs,Consumer,Same Day,534.61,-141.29,0.3
ORD-104570,CUST-2029,2024-03-08,2024-03-08,West,Washington,Furniture,Tables,Consumer,Standard Class,207.07,-42.44,0.3
ORD-104571,CUST-1096,2022-07-11,2022-07-13,South,North Carolina,Office Supplies,Binders,Consumer,First Class,1381.57,350.67,0.0
ORD-104572,CUST-4357,2022-04-06,2022-04-09,South,Tennessee,Technology,Phones,Corporate,Second Class,743.21,86.49,0.05
ORD-104573,CUST-1232,2022-08-10,2022-08-11,West,Oregon,Furniture,Chairs,Corporate,Standard Class,850.09,-144.0,0.4
ORD-104574,CUST-1985,2022-03-29,2022-03-30,West,Oregon,Furniture,Tables,Home Office,Second Class,1064.3,36.13,0.2
ORD-104575,CUST-3089,2023-05-12,2023-05-12,East,New Jersey,Technology,Accessories,Consumer,Second Class,367.32,-34.88,0.4
ORD-104576,CUST-1243,2023-12-28,2023-12-29,South,Alabama,Office Supplies,Supplies,Consumer,Second Class,1324.55,117.17,0.05
ORD-104577,CUST-1183,2022-12-23,2022-12-23,West,California,Furniture,Tables,Home Office,Same Day,650.52,201.57,0.0
ORD-104578,CUST-3479,2024-04-17,2024-04-20,West,Nevada,Furniture,Tables,Consumer,Standard Class,994.74,-33.99,0.1
ORD-104579,CUST-1122,2024-06-14,2024-06-16,South,Tennessee,Furniture,Tables,Consumer,Same Day,885.72,192.23,0.0
ORD-104580,CUST-4275,2023-01-23,2023-01-24,Central,Illinois,Office Supplies,Storage,Corporate,First Class,1285.88,73.29,0.2
ORD-104581,CUST-3752,2023-06-20,2023-06-23,South,Tennessee,Technology,Machines,Corporate,First Class,688.95,-161.25,0.4
ORD-104582,CUST-1499,2022-04-14,2022-04-19,East,Virginia,Office Supplies,Paper,Corporate,First Class,322.98,2.3,0.2
ORD-104583,CUST-2341,2022-12-08,2022-12-14,East,Pennsylvania,Technology,Copiers,Home Office,First Class,1383.61,127.6,0.05
ORD-104584,CUST-3764,2023-07-13,2023-07-17,South,Tennessee,Office Supplies,Supplies,Consumer,Same Day,973.14,-97.93,0.4
ORD-104585,CUST-3142,2022-03-01,2022-03-06,West,Nevada,Furniture,Bookcases,Consumer,Second Class,467.94,49.64,0.05
ORD-104586,CUST-3723,2024-04-16,2024-04-17,Central,Illinois,Technology,Copiers,Consumer,Standard Class,1070.38,125.08,0.1
ORD-104587,CUST-2776,2024-02-27,2024-03-03,East,Pennsylvania,Technology,Accessories,Corporate,Second Class,1145.16,-62.23,0.2
ORD-104588,CUST-3584,2022-05-29,2022-05-30,South,Georgia,Technology,Accessories,Consumer,Standard Class,622.54,-38.42,0.2
ORD-104589,CUST-3767,2022-11-15,2022-11-15,West,Oregon,Furniture,Furnishings,Consumer,Same Day,868.46,-190.41,0.3
ORD-104590,CUST-3777,2022-08-22,2022-08-28,East,New Jersey,Technology,Accessories,Home Office,First Class,1009.82,1.42,0.2
ORD-104591,CUST-1896,2023-09-02,2023-09-08,South,Georgia,Furniture,Chairs,Home Office,Standard Class,840.52,-44.9,0.1
ORD-104592,CUST-3323,2023-02-08,2023-02-10,West,Arizona,Furniture,Tables,Home Office,Standard Class,128.13,-15.18,0.4
ORD-104593,CUST-3885,2023-06-27,2023-07-03,West,Oregon,Office Supplies,Binders,Corporate,Same Day,626.88,78.02,0.0
ORD-104594,CUST-4639,2024-03-19,2024-03-21,South,Alabama,Office Supplies,Paper,Home Office,Second Class,851.64,-91.3,0.2
ORD-104595,CUST-1805,2022-11-06,2022-11-07,East,Pennsylvania,Furniture,Furnishings,Consumer,Same Day,713.48,-28.84,0.3
ORD-104596,CUST-3832,2024-04-03,2024-04-08,West,Nevada,Technology,Machines,Corporate,Same Day,1104.91,194.12,0.1
ORD-104597,CUST-2289,2023-11-09,2023-11-15,Central,Minnesota,Office Supplies,Binders,Corporate,Same Day,752.3,100.48,0.05
ORD-104598,CUST-3608,2024-02-03,2024-02-06,East,New Jersey,Office Supplies,Storage,Consumer,Same Day,1361.51,349.72,0.05
ORD-104599,CUST-4703,2023-08-17,2023-08-23,East,Pennsylvania,Technology,Accessories,Consumer,First Class,1332.94,81.01,0.2
ORD-104600,CUST-3345,2022-05-18,2022-05-19,West,Nevada,Office Supplies,Binders,Home Office,Standard Class,587.81,-69.35,0.3
ORD-104601,CUST-1744,2023-09-11,2023-09-13,West,Nevada,Office Supplies,Paper,Home Office,Same Day,642.23,-38.74,0.3
ORD-104602,CUST-3374,2022-08-04,2022-08-05,South,Alabama,Office Supplies,Binders,Corporate,Standard Class,1275.99,-62.18,0.2
ORD-104603,CUST-3313,2023-11-13,2023-11-15,East,New Jersey,Office Supplies,Supplies,Home Office,Standard Class,1401.67,-276.18,0.3
ORD-104604,CUST-1571,2023-05-19,2023-05-24,East,Massachusetts,Office Supplies,Storage,Home Office,First Class,517.6,21.12,0.05
ORD-104605,CUST-3853,2023-03-30,2023-04-05,West,Washington,Furniture,Tables,Corporate,Standard Class,936.6,-157.65,0.3
ORD-104606,CUST-1716,2022-02-11,2022-02-17,South,Alabama,Office Supplies,Binders,Corporate,First Class,1170.61,25.05,0.1
ORD-104607,CUST-1787,2024-03-17,2024-03-23,Central,Illinois,Office Supplies,Storage,Consumer,Standard Class,810.03,-300.75,0.4
ORD-104608,CUST-2358,2022-09-03,2022-09-07,East,Pennsylvania,Technology,Phones,Consumer,Same Day,1290.98,-372.02,0.4
ORD-104609,CUST-1728,2023-10-04,2023-10-06,South,Tennessee,Technology,Copiers,Consumer,First Class,919.01,150.06,0.0
ORD-104610,CUST-4662,2023-11-19,2023-11-21,East,New York,Office Supplies,Storage,Corporate,Standard Class,1007.18,83.32,0.1
ORD-104611,CUST-4824,2023-11-02,2023-11-08,East,New Jersey,Office Supplies,Storage,Consumer,Same Day,282.67,-80.95,0.4
ORD-104612,CUST-2087,2023-01-31,2023-02-04,West,Arizona,Technology,Copiers,Corporate,Standard Class,354.99,7.32,0.2
ORD-104613,CUST-4604,2023-09-10,2023-09-12,Central,Wisconsin,Technology,Machines,Home Office,Second Class,258.1,1.05,0.2
ORD-104614,CUST-2043,2022-03-19,2022-03-20,West,Oregon,Office Supplies,Binders,Corporate,Same Day,232.96,57.31,0.0
ORD-104615,CUST-1409,2022-03-17,2022-03-22,Central,Illinois,Furniture,Tables,Corporate,First Class,941.2,74.74,0.0
ORD-104616,CUST-2804,2022-04-04,2022-04-05,Central,Texas,Office Supplies,Supplies,Consumer,Same Day,703.4,39.87,0.1
ORD-104617,CUST-3128,2022-12-30,2023-01-03,West,Nevada,Furniture,Tables,Consumer,Standard Class,648.73,-167.18,0.3
ORD-104618,CUST-3166,2022-04-27,2022-05-01,West,Nevada,Furniture,Chairs,Home Office,Second Class,1276.06,-275.26,0.3
ORD-104619,CUST-2930,2023-03-04,2023-03-06,West,Arizona,Furniture,Furnishings,Consumer,Standard Class,364.47,96.53,0.0
ORD-104620,CUST-4413,2024-01-13,2024-01-18,Central,Illinois,Technology,Accessories,Home Office,Same Day,928.9,-33.42,0.1
ORD-104621,CUST-1561,2022-03-13,2022-03-13,South,Alabama,Technology,Accessories,Home Office,Standard Class,674.96,83.02,0.1
ORD-104622,CUST-4006,2023-05-16,2023-05-22,East,New Jersey,Technology,Machines,Consumer,Same Day,1224.86,-130.32,0.3
ORD-104623,CUST-3441,2022-02-26,2022-03-04,West,Oregon,Technology,Machines,Consumer,Same Day,874.27,-209.7,0.4
ORD-104624,CUST-2839,2022-11-03,2022-11-05,West,Oregon,Technology,Phones,Consumer,Same Day,460.77,68.35,0.1
ORD-104625,CUST-4540,2022-12-13,2022-12-15,East,Virginia,Technology,Machines,Corporate,Same Day,186.45,-37.82,0.4
ORD-104626,CUST-1705,2023-09-09,2023-09-11,West,California,Technology,Phones,Consumer,Same Day,222.07,-38.44,0.2
ORD-104627,CUST-1959,2023-11-20,2023-11-23,West,Nevada,Furniture,Bookcases,Home Office,Standard Class,1340.39,-38.92,0.3
ORD-104628,CUST-1744,2024-02-14,2024-02-14,South,Florida,Office Supplies,Paper,Home Office,Same Day,1052.44,93.69,0.05
ORD-104629,CUST-4653,2022-10-02,2022-10-08,South,Georgia,Technology,Phones,Corporate,Second Class,445.88,-27.29,0.3
ORD-104630,CUST-2155,2022-01-11,2022-01-13,West,Oregon,Office Supplies,Binders,Consumer,Standard Class,1274.07,75.26,0.05
ORD-104631,CUST-2109,2024-02-03,2024-02-04,Central,Illinois,Office Supplies,Storage,Consumer,First Class,655.11,-73.63,0.3
ORD-104632,CUST-3640,2023-01-04,2023-01-08,Central,Texas,Technology,Phones,Home Office,First Class,1241.4,32.49,0.1
ORD-104633,CUST-3695,2022-07-16,2022-07-19,South,Georgia,Technology,Phones,Corporate,Standard Class,459.74,-102.96,0.3
ORD-104634,CUST-4339,2023-11-01,2023-11-03,East,Pennsylvania,Furniture,Chairs,Home Office,Second Class,1154.43,162.2,0.1
ORD-104635,CUST-1197,2023-01-18,2023-01-20,East,Pennsylvania,Technology,Phones,Corporate,Standard Class,1077.66,85.55,0.2
ORD-104636,CUST-4368,2024-01-10,2024-01-15,East,New York,Furniture,Furnishings,Home Office,Same Day,1237.04,194.21,0.1
ORD-104637,CUST-4694,2022-05-20,2022-05-26,East,Virginia,Office Supplies,Binders,Corporate,Second Class,1486.96,-113.64,0.2
ORD-104638,CUST-3173,2024-03-30,2024-04-03,West,California,Office Supplies,Paper,Corporate,Second Class,101.09,-16.16,0.4
ORD-104639,CUST-1002,2022-04-28,2022-05-04,Central,Illinois,Office Supplies,Storage,Consumer,Standard Class,1187.04,-374.52,0.4
ORD-104640,CUST-2999,2024-02-25,2024-02-25,Central,Illinois,Furniture,Bookcases,Home Office,Same Day,202.24,27.48,0.05
ORD-104641,CUST-3358,2022-10-29,2022-11-03,East,New York,Technology,Accessories,Home Office,First Class,1028.96,-50.52,0.3
ORD-104642,CUST-2332,2023-08-29,2023-09-02,West,Arizona,Office Supplies,Storage,Home Office,Second Class,683.16,25.11,0.05
ORD-104643,CUST-2972,2022-11-24,2022-11-29,Central,Illinois,Furniture,Tables,Home Office,Second Class,1237.96,18.94,0.2
ORD-104644,CUST-4373,2022-10-22,2022-10-26,West,Oregon,Office Supplies,Paper,Corporate,First Class,860.93,79.47,0.2
ORD-104645,CUST-4430,2024-03-22,2024-03-26,West,California,Technology,Phones,Consumer,First Class,1425.22,-226.77,0.3
ORD-104646,CUST-2919,2023-04-21,2023-04-25,Central,Wisconsin,Office Supplies,Paper,Consumer,Same Day,773.32,158.83,0.0
ORD-104647,CUST-3638,2022-12-13,2022-12-17,Central,Wisconsin,Furniture,Furnishings,Consumer,Standard Class,59.77,10.28,0.05
ORD-104648,CUST-4387,2022-05-17,2022-05-19,West,Arizona,Office Supplies,Paper,Home Office,Standard Class,859.15,-178.43,0.4
ORD-104649,CUST-4876,2024-04-27,2024-04-30,West,California,Technology,Machines,Consumer,Same Day,1226.0,55.87,0.05
ORD-104650,CUST-3198,2023-06-22,2023-06-24,West,Nevada,Furniture,Tables,Corporate,Same Day,794.48,-62.11,0.3
ORD-104651,CUST-3660,2023-08-08,2023-08-09,East,Pennsylvania,Office Supplies,Paper,Home Office,Same Day,1474.76,78.63,0.2
ORD-104652,CUST-2465,2024-03-24,2024-03-28,West,Nevada,Office Supplies,Supplies,Home Office,Standard Class,234.24,-60.12,0.4
ORD-104653,CUST-3245,2023-07-19,2023-07-23,East,Massachusetts,Furniture,Bookcases,Consumer,Second Class,597.04,33.73,0.1
ORD-104654,CUST-3052,2024-04-02,2024-04-04,South,North Carolina,Furniture,Tables,Consumer,First Class,1479.66,-220.25,0.2
ORD-104655,CUST-3662,2023-01-28,2023-01-30,South,Tennessee,Technology,Copiers,Corporate,Same Day,174.98,-8.82,0.2
ORD-104656,CUST-3259,2023-09-23,2023-09-25,East,Pennsylvania,Office Supplies,Storage,Consumer,First Class,724.23,-260.72,0.4
ORD-104657,CUST-3805,2024-01-27,2024-01-29,South,Tennessee,Technology,Accessories,Corporate,Standard Class,908.15,-53.48,0.3
ORD-104658,CUST-3355,2022-05-04,2022-05-04,East,New York,Technology,Accessories,Home Office,Standard Class,285.8,68.18,0.05
ORD-104659,CUST-1475,2024-05-17,2024-05-21,Central,Minnesota,Furniture,Chairs,Corporate,Same Day,1405.53,-254.56,0.4
ORD-104660,CUST-2669,2022-09-18,2022-09-19,Central,Wisconsin,Technology,Copiers,Home Office,Standard Class,525.3,-79.81,0.4
ORD-104661,CUST-3327,2023-02-02,2023-02-02,Central,Michigan,Technology,Copiers,Corporate,First Class,143.87,2.71,0.3
ORD-104662,CUST-1648,2024-02-06,2024-02-09,Central,Minnesota,Technology,Machines,Home Office,Same Day,1033.92,-110.06,0.3
ORD-104663,CUST-3834,2023-07-24,2023-07-27,East,Massachusetts,Furniture,Chairs,Consumer,Second Class,1153.84,-97.82,0.3
ORD-104664,CUST-2860,2022-02-07,2022-02-07,South,Tennessee,Furniture,Furnishings,Home Office,First Class,280.16,49.22,0.0
ORD-104665,CUST-3447,2024-01-16,2024-01-16,West,California,Furniture,Tables,Corporate,Second Class,232.74,22.03,0.05
ORD-104666,CUST-2451,2024-05-31,2024-06-04,East,Massachusetts,Technology,Accessories,Home Office,Same Day,414.11,21.38,0.0
ORD-104667,CUST-1700,2022-01-03,2022-01-06,Central,Illinois,Technology,Phones,Home Office,First Class,1266.18,-117.91,0.2
ORD-104668,CUST-1799,2024-05-16,2024-05-21,Central,Minnesota,Furniture,Furnishings,Consumer,Standard Class,281.82,57.15,0.0
ORD-104669,CUST-2964,2022-04-18,2022-04-24,East,New York,Technology,Machines,Home Office,First Class,1163.89,227.53,0.0
ORD-104670,CUST-2464,2022-10-30,2022-10-31,West,California,Technology,Machines,Consumer,Standard Class,736.59,87.13,0.1
ORD-104671,CUST-3822,2024-05-14,2024-05-15,West,California,Office Supplies,Supplies,Home Office,Same Day,609.62,23.18,0.2
ORD-104672,CUST-2333,2022-04-04,2022-04-10,West,Oregon,Technology,Copiers,Corporate,Same Day,1202.83,121.43,0.1
ORD-104673,CUST-3734,2023-11-09,2023-11-12,South,Georgia,Office Supplies,Supplies,Home Office,Second Class,689.5,-114.03,0.4
ORD-104674,CUST-1819,2023-09-24,2023-09-24,West,Washington,Furniture,Furnishings,Consumer,Second Class,1450.5,40.43,0.1
ORD-104675,CUST-4274,2022-04-20,2022-04-23,South,Georgia,Office Supplies,Supplies,Home Office,Second Class,820.28,117.77,0.0
ORD-104676,CUST-4555,2023-11-13,2023-11-18,Central,Texas,Technology,Machines,Corporate,First Class,70.73,9.78,0.05
ORD-104677,CUST-1001,2022-08-14,2022-08-19,West,Nevada,Furniture,Bookcases,Corporate,Same Day,336.09,7.42,0.2
ORD-104678,CUST-4407,2023-07-29,2023-08-03,East,New Jersey,Technology,Phones,Consumer,Standard Class,306.72,-13.84,0.2
ORD-104679,CUST-4686,2024-06-16,2024-06-21,Central,Minnesota,Furniture,Bookcases,Home Office,Standard Class,657.03,76.18,0.1
ORD-104680,CUST-1053,2023-08-31,2023-09-02,West,Oregon,Office Supplies,Storage,Consumer,Same Day,1356.26,314.69,0.0
ORD-104681,CUST-3830,2023-01-05,2023-01-10,East,New Jersey,Office Supplies,Paper,Corporate,Second Class,157.04,-3.31,0.2
ORD-104682,CUST-4980,2023-06-14,2023-06-18,Central,Minnesota,Office Supplies,Paper,Corporate,First Class,1365.5,444.8,0.0
